steps,case1,case2,case3,case4,case5,case6
117730,0.946530749,0.899298391,0.845478367,0.892924253,0.912688811,0.962759171
117733,0.979761704,1.001657323,0.891423927,0.884264972,1.018939914,0.945497495
117736,0.863699735,0.885102721,0.950967123,0.872553488,0.940437301,0.866736979
117739,0.930486128,0.905187537,1.004513488,0.940264335,0.968819333,0.907282015
117742,0.919522347,0.947947474,0.888294174,0.911716463,0.875655063,0.935119246
117745,0.954125212,0.948627615,0.911777219,0.950931502,0.911062398,0.940287243
117748,0.90606308,0.903646632,0.967565423,0.92555216,0.939306976,0.986810711
117751,0.935977062,0.893764857,0.966754047,0.938996686,0.958546927,0.923855746
117754,0.889477252,0.945520187,0.990395248,0.957663776,0.929788919,0.946180565
117757,1.062438926,0.848332673,0.985889947,0.915037035,0.90507942,0.930686161
117760,0.967575643,0.921729959,0.896376818,0.932310481,0.869680988,0.894165299
117763,1.047226449,0.943724546,0.86271131,0.891138672,0.912790927,0.994238953
117766,0.878959545,0.86524796,0.902275552,0.904892287,0.979695886,0.886731891
117769,0.931090099,0.911474306,0.878834131,0.909773,0.872979812,0.921244182
117772,0.901176558,0.950533498,0.94550933,0.94572444,0.891524316,0.920493016
117775,0.878028229,0.925176777,0.874571311,0.858468695,1.054074492,0.968420546
117778,0.858026321,0.907432066,1.006137531,0.949371915,0.945392169,0.943285533
117781,0.919229496,0.937175552,1.013851374,0.921284466,0.979030638,0.889427841
117784,0.879264629,0.963091694,0.871567407,0.897893362,0.933556451,0.998625939
117787,0.899451362,0.964662334,0.903621297,0.982048192,1.037835131,0.938062854
117790,0.940786455,0.924723681,0.996812268,0.832953783,0.999616413,0.978405736
117793,0.927031269,0.930364961,0.926312045,0.938203196,0.902104981,0.901906943
117796,0.915983608,0.922281936,1.029341981,0.934649939,0.977456608,0.943185494
117799,0.950270718,0.929711789,0.843306294,0.926897428,0.959044165,0.901307282
117802,1.018719957,0.880257398,0.880844607,0.922890468,0.936329166,0.997662733
117805,0.933041951,0.920977091,0.898005653,0.960886352,0.968709723,0.997291682
117808,0.950567389,0.920013791,0.909743409,0.925572513,0.905607272,1.009661342
117811,0.922753945,0.966468974,0.927245241,0.917635372,0.902691021,0.951791525
117814,0.925839943,0.927802221,0.929762386,0.982570843,0.952063387,0.881059888
117817,0.981050839,0.915227835,0.941793967,0.925824725,0.962144368,0.985966619
117820,0.932940001,0.936421481,0.975507499,0.979691166,0.937591747,0.963065154
117823,0.967748824,0.931804665,0.922651826,0.912228618,0.945045046,0.929324909
117826,0.926657297,0.94352103,1.018967656,0.944366942,0.945189781,0.941659796
117829,0.9783602,0.909603958,0.932478382,0.917376426,0.933391195,0.931073685
117832,0.917218131,0.934916438,0.957356364,0.976720843,0.933980062,0.938458261
117835,0.966614506,0.991867332,0.940126752,0.904168175,0.936548756,0.936481963
117838,0.984081131,0.917625614,0.900061108,0.940933681,0.95543648,0.925914923
117841,0.907350504,0.937197973,0.871280652,0.937735718,0.928489624,0.96429812
117844,1.042389422,0.916977867,1.118934008,0.911980508,1.032613754,0.926533086
117847,0.897267636,0.887272448,0.910101931,0.899063193,0.941340525,0.900034547
117850,0.99278747,0.931951986,0.941048928,0.873615894,0.925099767,1.011615571
117853,0.93042061,0.925710292,0.871353169,0.832991792,0.987036602,0.99720877
117856,0.930492364,0.91365273,0.88657055,0.957958677,0.910995325,0.894896735
117859,0.91642972,0.858639964,0.949036835,0.929579169,0.965492773,0.940306756
117862,0.973552834,0.909670551,0.977930924,0.957073779,0.903827761,0.875816214
117865,0.834680569,0.928280755,0.810065606,0.919302149,0.916598844,0.972652823
117868,0.939239398,0.892255738,0.876282417,0.893233574,0.966848772,0.932110046
117871,0.915222309,0.92842637,0.840653389,0.920983227,0.950181003,0.933201232
117874,0.93864654,0.934129298,0.898922658,0.973161132,1.075902988,0.977868679
117877,0.913602337,0.964561177,0.899968678,0.941055996,0.882329972,0.912517676
117880,0.907539992,0.875514174,0.945138458,0.952569219,0.908587527,0.891500751
117883,1.011696869,0.897205971,0.992961687,0.936143232,0.901786273,0.985938511
117886,0.918511491,0.931043467,0.858126349,0.926619285,0.917520317,0.918959736
117889,0.951713092,0.931510295,0.888110419,0.989721232,0.89214255,0.988593677
117892,0.904440989,0.929481373,0.86251849,0.980750376,0.977755058,0.979767866
117895,0.91659786,0.876984841,0.820722876,0.929180862,0.96829733,0.906692
117898,0.882562751,0.928778094,0.916617149,0.899431606,0.941405483,0.94903421
117901,0.901760534,0.90878443,0.946945892,0.951280597,0.958215635,0.979568231
117904,0.947592046,0.997656367,0.977590828,0.889746809,0.983304287,0.944550201
117907,0.917861694,1.058915618,0.991398777,0.983662592,0.958780148,0.850121798
117910,0.939740081,0.883280988,0.845143446,0.914442883,0.955871355,0.974716462
117913,0.963886841,0.913219717,0.971781842,0.918375379,0.990088143,0.948729586
117916,0.987760353,0.946818508,0.903469448,0.896647913,0.856501546,0.928125415
117919,0.894497161,0.914355321,0.883614271,0.914989178,0.88126655,0.928606925
117922,0.938758416,0.913457329,0.987510782,0.920113867,0.921725708,0.915096669
117925,0.928789257,0.950897985,0.97404885,0.997886632,0.894866897,1.017908752
117928,0.944130567,0.895731088,0.973440052,0.959231945,0.91994868,0.963039195
117931,0.902719371,0.934570606,0.938102832,0.930948602,0.955455254,0.915035822
117934,0.941418565,0.923774126,0.901021609,0.919017223,0.951983529,0.921089873
117937,0.869264285,0.945446883,0.911451637,0.986925961,0.912796687,0.993188689
117940,0.948703989,0.977214473,0.916178415,0.970184941,0.892422038,0.954074353
117943,0.90117149,0.968657495,1.007892201,0.924858373,0.997795341,0.908722057
117946,0.889046946,0.961086963,0.907783084,0.903936844,0.946230945,0.949683222
117949,0.933124352,0.912036748,0.962730126,0.924007198,0.961975055,0.94907237
117952,0.935729186,1.020958811,0.919446209,0.949561738,0.951800825,0.907263834
117955,0.893011817,0.923146001,0.956453835,0.91015446,0.966908168,0.936611582
117958,0.974693141,0.924661154,0.951952111,1.002243337,0.93058573,0.967765179
117961,0.978478924,0.968722439,0.885123508,0.960222838,0.953377492,0.904551154
117964,0.93396989,0.885229679,0.907760691,1.031991108,0.961945416,0.928519101
117967,0.857470291,0.915475858,0.934828368,0.898103516,0.972562996,0.933486967
117970,0.902011323,0.962818322,0.956703738,0.881718195,0.999421675,0.92668554
117973,0.969200083,0.864932958,0.930595568,0.893327419,0.934785067,0.857978848
117976,0.903968378,0.945561321,0.860655804,1.006072025,0.867307625,0.896347248
117979,0.921262816,0.985384065,0.853831444,0.962850219,0.977891367,0.944480041
117982,0.886116862,0.89030588,0.891362261,0.878485672,0.909506813,0.930050367
117985,0.892565193,0.86519647,0.915958488,0.97089961,0.923012844,0.97162802
117988,0.957705075,0.982190514,0.951925581,0.957684106,0.860871328,0.937844868
117991,0.909287003,0.929942991,0.891730323,0.929960209,0.918510686,0.925466499
117994,0.931106787,1.002908631,0.835130136,0.895702203,0.983535907,0.923051356
117997,0.902907425,0.962019952,0.930145362,0.86050616,0.913702685,0.909112291
118000,0.995750824,0.967980885,0.886439917,0.859992956,1.007266081,0.919683985
118003,0.972451504,0.924603361,0.975419259,0.925008365,0.882716242,0.886890738
118006,0.959261479,0.834057915,0.889826206,0.877391128,0.938562934,0.939580547
118009,0.975214414,0.997814044,0.948452322,0.982213247,0.979581824,0.977081184
118012,0.917362555,0.904349008,0.957928093,0.920116426,0.919665074,0.948257888
118015,0.924589534,0.905656296,0.914944167,0.879844194,0.885180981,0.909401918
118018,0.980061864,1.016446567,0.992866005,0.89258268,0.900373381,0.923824416
118021,0.951297805,0.929511245,0.906164002,0.92688684,1.000485959,0.900819589
118024,0.962530198,0.881424623,0.969793767,0.980951219,0.920787128,0.977900915
118027,0.877969548,0.996005877,0.927561044,0.942657022,0.855533867,0.898767092
118030,0.935953402,0.948515344,0.96444239,0.969876534,0.911735163,0.969543791
118033,0.883418373,0.848921202,0.941345547,0.932284817,0.938421708,0.917931488
118036,0.975900415,0.913778429,0.880003349,0.899214904,0.990106697,0.961095257
118039,0.989548923,0.893284507,0.966832529,0.975174716,0.934839381,1.007819467
118042,0.969798858,0.905602606,0.876755407,0.918961187,0.874788484,0.894531301
118045,0.963698923,0.962328816,1.057575578,0.916969805,0.929667389,0.903359008
118048,0.920613471,0.891335231,0.915586417,0.953658502,0.934511661,0.911223506
118051,0.904464404,0.953885701,0.913641864,0.932393589,0.914680774,0.904795981
118054,0.946185891,0.962692265,0.904815078,0.967723329,0.971307837,0.924319998
118057,0.921584429,0.94247107,0.871917676,0.975931165,0.920614678,0.905259042
118060,0.900373897,0.861568538,0.926079154,0.91310583,0.897312011,0.913115193
118063,0.942100037,0.934392418,0.963315803,0.915535861,0.992462747,0.917520262
118066,1.009012135,0.90646711,0.970923329,0.93291107,0.910538194,0.979620587
118069,0.920025032,0.935624729,1.01502183,0.957417931,0.94977993,1.018386454
118072,0.89024708,0.897810782,0.904147563,0.936382552,0.916352973,0.963836028
118075,0.962542448,0.938871814,0.926182443,0.99248723,0.881673962,0.951824805
118078,0.880834748,0.895919719,0.963469238,0.900328977,0.921994526,0.920058595
118081,0.928151692,0.981998231,1.032414675,0.947982402,0.930842606,0.900742053
118084,0.961389681,0.90774271,0.966244008,0.921333741,0.96541055,0.971051491
118087,1.00609493,0.900030435,0.908422353,1.04099077,0.913888821,0.995237644
118090,0.94861508,1.046972688,0.925733824,0.948840052,0.943395334,0.906703462
118093,0.96511162,0.879958608,0.888487602,0.906733572,0.876141115,0.874643564
118096,0.921085652,0.895813801,0.948538945,0.91047519,0.926183187,0.904939022
118099,1.02958444,1.010128236,0.951092187,0.92767602,0.92584583,0.95352348
118102,1.002307994,0.9613056,0.987516522,0.941839496,1.02964668,0.945938517
118105,0.878472391,0.927780315,1.003276612,0.979102277,0.897633146,1.003429256
118108,0.970679833,0.913914503,0.856456215,0.921877212,0.990331344,0.970004941
118111,0.907816932,0.85671107,0.878002593,0.979487835,0.924379688,0.889731261
118114,0.965969367,0.92097103,0.952070912,0.973199192,0.949847124,0.925801391
118117,0.960065925,0.868839338,0.906500265,0.975852868,0.91018351,0.89486626
118120,0.939548881,0.955402086,0.986613275,0.910244775,0.904929122,0.869747332
118123,0.814501678,0.925867679,0.894704544,0.899163675,0.946634075,0.939470316
118126,0.903428685,0.831690971,0.944893773,1.068020778,0.873902943,0.926794996
118129,0.955102757,0.909408024,0.917835757,0.937490686,0.871260779,0.938556024
118132,0.863118121,0.863663148,0.994418883,1.060371944,0.941897821,0.935374157
118135,0.894930758,1.020663419,0.931185124,0.908485235,0.967405021,0.892101393
118138,0.942077576,0.914594494,0.927749136,0.995167662,0.903789939,0.986926186
118141,0.918413061,0.937770761,0.934529661,0.906580684,0.955231048,1.019358562
118144,0.87522267,0.982344369,0.814657823,0.879688871,0.925938641,0.939454369
118147,0.89147691,0.909616816,0.995230719,0.976578158,0.991155703,0.906100761
118150,0.910116098,0.943298126,0.963457404,0.969608938,0.914637929,0.961530696
118153,0.900140995,0.937765,0.901082864,0.986130806,0.967634348,0.997300981
118156,0.905325022,0.912209553,0.892414392,0.87757194,0.915151814,0.931812892
118159,0.940128714,0.95170846,0.936868938,0.936036813,0.937125159,1.065435789
118162,0.885124385,0.960818781,1.002816508,0.940508517,0.944293698,0.91629436
118165,0.932858025,0.941503121,0.883223659,0.888248806,0.922695932,0.955174595
118168,0.95737876,0.962893248,0.956986108,0.947432251,0.9480027,0.930365136
118171,0.938907156,0.958571398,0.947083305,0.946365403,0.972960926,0.938726851
118174,0.937013043,0.909311317,0.998337958,0.933953103,0.929239055,0.941434937
118177,0.907719123,0.957792972,0.913246242,0.908058299,1.013243942,0.950004883
118180,0.942407725,0.927546357,0.939872963,0.955180009,1.03672847,0.960346782
118183,0.950137543,0.923013703,1.001518784,1.006125902,0.940313175,0.951361698
118186,0.909120393,0.976512361,0.930185972,0.91449684,0.944965524,0.929017388
118189,1.038244866,0.934301989,0.923786606,0.907537093,0.914709208,0.990906676
118192,0.934613382,0.945425582,0.972125839,0.917561953,0.944592392,0.924481902
118195,0.921564614,0.927046314,0.931694916,0.916489217,0.950829626,0.904650213
118198,0.912923523,0.958695078,0.890007793,0.927178799,0.911454427,1.028887919
118201,0.950986961,1.002341862,0.916248384,0.938028257,0.983867454,0.9574759
118204,0.919649647,0.979198307,0.903779781,0.986055006,0.946354123,0.932556722
118207,0.92052982,0.928603112,0.917084574,0.93089797,0.875111085,0.972392951
118210,0.933948088,0.942643686,0.859083799,0.93790867,0.889857403,0.93567979
118213,0.991639022,0.878636006,0.938828223,0.908436938,0.99163132,0.937789588
118216,0.900174457,1.003757748,0.897490949,0.861700457,0.944276616,0.886575636
118219,0.986428617,0.939507283,0.906567378,0.927478033,0.882262326,0.912763221
118222,1.019088085,0.882119071,0.939357928,0.935869987,0.934956381,0.948064484
118225,0.959313615,0.887973059,0.8594911,0.873355175,0.989179745,0.885388625
118228,0.941755748,0.961110085,0.969731773,0.961428182,0.922329775,0.905105172
118231,0.916895266,0.897038487,0.910639116,0.949980628,0.939149248,0.899474063
118234,0.906976624,0.913975146,0.941732912,0.91491255,0.978007441,0.960868913
118237,1.00646937,1.016831058,0.900212697,0.87324174,0.92880928,0.899948635
118240,0.840596631,0.886884815,0.980034234,0.935208729,0.996528757,0.899978357
118243,0.92628908,1.044564196,1.057584998,0.897300821,0.957968243,0.90374842
118246,0.879976006,0.923790954,0.898695546,0.962137029,0.945031615,0.951653844
118249,0.921167936,0.925221328,0.917983428,0.837570236,0.937464701,0.85536397
118252,0.941314483,0.927469029,0.950124734,0.87216269,0.963124218,0.912996898
118255,0.887868461,1.010978939,0.916163991,0.905290407,0.925077479,0.951751595
118258,0.868459355,0.879868589,0.944466663,0.92292282,0.917392143,0.887808316
118261,0.948705365,0.916106825,0.938846427,0.939161124,0.939693665,0.934911909
118264,0.958696512,0.902405935,0.980951976,0.961589958,0.958037475,0.903001579
118267,0.947120989,0.941671269,0.905084934,0.931059554,0.910241378,0.940553919
118270,0.940854051,0.941346027,0.891676937,0.909036485,0.920283967,0.887873056
118273,0.929436045,1.009527544,0.898083748,0.927441929,0.893242849,0.843234446
118276,0.93540531,0.901844871,0.899053704,0.927395507,0.993749947,0.951303944
118279,0.924158944,0.8789932,0.934642208,0.927145461,0.938914635,0.977487239
118282,0.992931666,0.946455986,0.917363617,0.919552573,0.990663657,0.89831014
118285,0.95720715,0.934173107,1.07799944,0.914862717,0.978965947,0.928757868
118288,0.892665726,0.933796908,0.914293936,0.936368885,0.887980865,0.899383858
118291,0.982392079,0.950214544,0.937510477,0.915207281,0.950690166,0.894564297
118294,1.046394938,0.870342186,0.972691112,0.954181384,0.950701539,0.936158563
118297,1.044912729,0.950195035,0.993676524,0.931294407,0.979976848,0.986019703
118300,1.06507987,0.992554949,0.93557084,0.936681513,0.99035324,0.895550412
118303,0.988817969,0.857196586,0.925777621,0.962972814,0.956840066,0.944202737
118306,1.011192626,0.947272754,0.864536401,0.969997339,0.945054627,1.007710254
118309,0.984427609,0.972484938,0.901804122,0.922524843,0.93839379,0.89422674
118312,0.968430265,0.936450206,0.936426717,0.938474161,0.905030527,0.860245538
118315,0.972035312,0.912533927,0.948553098,0.920144606,0.911877207,0.985326997
118318,0.938343379,0.937559865,0.940481233,0.921928654,0.942381025,0.986512039
118321,0.939817487,0.832794054,0.858879877,0.979497572,0.914582058,0.902221932
118324,0.896111751,0.883614889,0.864284742,0.881364476,0.924214921,0.899367534
118327,0.941155362,0.930724136,0.925639653,1.076755331,0.926627643,0.955323713
118330,0.92328541,0.917589674,0.930039621,0.865959062,0.939009329,1.010369511
118333,0.941866227,0.897802164,0.8938065,0.873763788,0.91093057,0.877045297
118336,0.87630488,0.933289316,0.842238793,0.917700619,0.90506564,1.022851835
118339,0.981336168,0.995738066,0.941845021,0.960038665,0.840218891,0.865156565
118342,0.872973115,0.939595191,0.917336289,0.95738223,0.90054912,0.952843402
118345,1.071768325,0.956866718,0.852310341,1.018186414,0.946945165,0.984887609
118348,0.872650843,0.964849573,0.916454484,0.901837742,0.886437693,0.885644496
118351,0.890921128,0.961704879,0.99248764,0.945723848,0.956069499,0.975289209
118354,0.933765247,0.870471605,0.90123987,0.921329898,0.90613275,0.882338246
118357,0.960609785,0.917790504,1.035830101,0.978423072,0.924855119,0.906597712
118360,1.023639724,0.955967699,0.952545538,0.940611525,0.946196101,0.946753012
118363,0.942618463,0.846150126,0.892104993,0.920974297,0.87251684,1.023698359
118366,0.929426634,0.916339386,0.941125994,0.881076125,0.958734628,0.921772798
118369,0.966134089,0.967909168,0.868737321,0.975572041,0.96005386,0.909009967
118372,0.94323479,0.982143085,0.830521642,0.95336368,1.010374757,0.929939321
118375,0.985025447,0.900429108,0.985274403,0.928340109,0.955657538,0.914890973
118378,0.849526864,0.990845607,0.94736029,0.939428667,0.868080467,0.900462175
118381,0.94192809,0.928481523,0.943087824,0.96034735,0.990542939,0.923614404
118384,0.965447824,0.931946784,0.967867325,0.89519121,0.871570679,0.980871935
118387,1.012287091,0.946564177,1.023002135,0.946230644,0.907377939,1.066525662
118390,0.968837285,0.9535207,0.959575202,0.889037954,0.912748829,0.927742528
118393,0.868303075,0.865077905,0.866679737,0.934223873,0.948399272,0.922826262
118396,0.931981701,0.900571718,0.914327673,0.913424302,0.911832473,0.945924004
118399,0.989448523,0.943704211,0.913683251,0.991957034,0.926760242,0.89277611
118402,0.918531765,0.895998254,0.944082011,0.936696349,0.908420772,0.933533487
118405,0.931269011,0.8947587,1.000390242,0.945151666,1.028510508,0.947783779
118408,0.94897787,1.000078179,0.897718966,0.950964164,0.947145712,0.927089326
118411,0.929419819,0.960760543,1.007356834,0.903882029,0.943033345,0.964886199
118414,0.930117221,0.957365473,0.933787698,0.949753552,0.963637658,1.028188538
118417,1.000922686,0.933071294,0.955096016,0.952248528,0.992913654,0.993802308
118420,0.878307789,0.921808027,0.975369427,0.877642546,0.923484341,0.945021079
118423,0.952267938,0.919981413,0.948628644,0.935157374,0.907915405,0.934894122
118426,1.035599558,0.944542244,0.940080513,0.918101316,0.96107068,0.894670739
118429,0.916787458,0.922744087,0.904012815,1.012201648,0.877677089,0.962535555
118432,0.97451978,1.002349559,0.927180868,0.94392618,0.955421339,0.956618289
118435,0.889775961,0.940016328,0.898343976,0.92974077,0.917940098,0.91704776
118438,0.956286243,0.97205871,0.953871946,0.919384009,0.917771132,0.889830324
118441,0.982224311,0.925007416,0.985309751,0.871795366,1.017732229,0.935254119
118444,0.970997925,0.974675965,0.928225897,1.081250366,0.94154629,0.933085597
118447,1.016134671,0.959604585,0.948703852,0.903117588,0.973551032,0.924021332
118450,0.903306464,0.885007711,0.910434212,0.876841323,0.899728683,1.009039521
118453,0.965054888,0.973109398,0.938198809,0.913356395,0.880174287,0.906906365
118456,0.926030341,0.823446504,0.917966305,0.934610357,0.979771808,0.872497914
118459,0.903387808,0.874550354,0.907569015,0.891497815,0.962185642,0.918807248
118462,0.887510109,0.87471434,0.919910324,0.867759619,0.873113016,0.858594767
118465,0.885538742,0.863913687,0.940961853,0.920683817,0.964592499,0.909939462
118468,0.900234109,0.910323516,0.948760865,0.871909238,0.925186716,0.863013005
118471,0.922080335,0.945919035,0.879663036,0.938951353,0.953419222,0.917614905
118474,0.93892099,0.889987972,0.878096258,0.977033405,0.88280491,0.907343764
118477,0.872589718,0.971312171,0.988995346,0.959781126,0.950852493,0.964665162
118480,0.940001805,0.950334498,0.903460815,1.006443396,0.890492927,0.922738877
118483,0.969224127,0.925553952,0.92104272,0.934453605,0.955636421,0.917263261
118486,0.925051251,0.928890395,0.878289707,0.959423359,0.923353893,0.888054681
118489,0.919026873,0.938845588,0.902787838,0.950160808,0.940852799,0.959218609
118492,0.932718999,0.872316499,0.937197145,0.921668922,0.894297775,0.934080593
118495,0.982897269,0.907252164,0.972513319,0.897843697,0.950577403,0.968641488
118498,0.949758921,0.899951414,0.974734141,0.999181725,0.945201189,0.977217731
118501,1.016184618,0.927371287,0.948092701,0.938584521,0.937497834,0.895619695
118504,0.955326148,0.879368049,1.010202862,0.972661371,0.900444782,0.93607031
118507,0.886525185,0.854106964,0.866491957,0.957621924,0.992933204,0.896067538
118510,0.967925942,0.886510347,0.961921409,1.046133281,0.902914362,0.948136269
118513,0.935289513,0.908192746,0.928521321,0.930074923,0.955435888,0.976161097
118516,0.931659017,0.91050402,1.001331174,1.015919229,0.943048716,0.892445701
118519,0.906699469,0.984098426,0.951083785,0.931495744,0.932056202,0.921656006
118522,0.923612536,0.940878474,0.968197207,0.964765894,0.925187022,0.958385838
118525,0.914524937,0.936112464,0.927734101,0.956529506,0.973041333,0.922570176
118528,0.874383956,0.943837539,1.023313354,0.936139947,0.995576416,1.009353507
118531,0.908518385,0.946576824,0.931966231,0.930377155,0.973910229,0.964673711
118534,0.942546483,0.907251346,0.920072922,0.89925792,0.920535636,0.996394618
118537,0.957030214,0.900255771,0.960486508,0.936653973,0.963590437,0.952571427
118540,0.912397149,0.964543413,0.982601539,0.921773169,0.932216131,0.978406728
118543,1.000468533,0.945128969,1.026292406,0.971839071,0.960062879,0.950169561
118546,0.911312831,0.935631661,0.914133681,0.970442827,0.925939213,0.921381919
118549,0.858282718,1.017644389,0.948478748,0.976269327,0.936620135,0.963878162
118552,0.959446993,0.951716077,0.977629227,0.946323182,0.945758842,0.964679839
118555,0.865243518,0.949347036,0.975974452,0.861882366,0.936092406,0.930350947
118558,0.949625547,0.910679482,0.91179923,0.856102094,0.931096073,0.936470635
118561,0.929017063,0.949996394,0.983816273,0.919143585,0.984117279,0.919823311
118564,0.906073094,0.899887339,0.909983486,0.949334517,0.88180457,0.92234729
118567,0.910913626,0.924072864,0.936713145,0.901977252,0.930858031,0.914087627
118570,0.921431959,0.970171839,0.960598899,0.910645306,0.955168262,0.936454938
118573,1.011310507,0.894235392,0.994382134,0.903806857,0.994944286,0.977233609
118576,0.969273821,0.906620713,0.941288308,0.997468691,0.912415195,0.909302416
118579,0.887327327,0.936097568,0.853265426,0.82514443,0.873979746,0.935013028
118582,0.939163184,0.893349722,0.978356007,0.890782175,0.988353515,0.906513789
118585,0.922655459,0.925838073,0.934552368,1.031515898,0.917286878,0.865793461
118588,0.865922715,0.846775353,0.893409943,0.969531678,0.950111512,0.969988301
118591,0.942293564,0.989285336,0.838569327,0.914071716,0.825876288,0.954040156
118594,0.888168334,0.927312187,0.836500329,0.925636618,0.906347667,0.935413647
118597,0.904239027,1.044256323,0.93434087,0.906583998,0.908953856,0.896616328
118600,0.892485125,0.921984374,0.935598712,0.850709585,1.023219181,0.91995002
118603,0.915737098,0.935449507,0.909496453,0.931305108,0.889203852,0.888032916
118606,0.892399142,0.86917611,0.960139716,0.973659403,0.995484905,0.966821156
118609,0.934588517,0.885156171,0.923019247,0.932031176,0.907730416,0.904226926
118612,0.943418821,0.965615234,1.003278915,0.90866334,0.917254895,0.917074278
118615,0.873143972,0.946642248,0.926322443,0.919268587,0.933862705,1.014002791
118618,0.910663085,0.872116455,1.014625309,0.947631849,0.987017948,0.908390565
118621,0.88768817,0.850313439,0.991878035,0.932423822,0.934476059,0.935867602
118624,0.937831862,0.941469964,0.944073579,0.903627265,0.964525974,0.946841394
118627,0.938962062,0.991002032,0.879649865,0.916524125,0.921920074,0.968521267
118630,0.924225483,0.885383226,0.959539734,0.917513147,0.889285216,0.93010655
118633,0.897347566,0.924193659,0.970641178,0.907812033,0.896564743,0.895356983
118636,0.949058879,0.907074688,0.941796484,1.008280816,0.890824165,0.952802214
118639,0.890590739,0.904716084,0.885354524,0.893451348,1.004207769,0.942170982
118642,1.00832693,0.945981481,0.925577906,0.965335588,0.924029174,0.91046785
118645,0.947445804,0.911858065,1.007726799,1.005143873,0.925384501,0.937142284
118648,0.912825803,0.999340471,1.023728168,0.989310784,0.927684401,0.902192864
118651,0.903757378,0.994743344,0.904943067,0.969906285,0.914909733,0.95763323
118654,0.928724006,0.979567727,0.967988359,0.885227739,0.967666366,0.993651647
118657,0.954923609,0.928994422,0.955621867,0.969237276,0.901511162,0.937706822
118660,0.956034104,0.964137745,0.957526256,0.886464162,0.913667508,0.895230035
118663,0.952685538,0.846369259,0.912673057,0.992140473,0.86992903,0.910445806
118666,0.941009525,0.891155213,0.992889954,0.975097418,0.896427212,0.921679489
118669,0.961675134,0.885789016,0.941314683,0.932790215,0.919913336,0.967348473
118672,0.97539148,0.926818657,0.998578122,0.946935939,0.915599838,0.95697957
118675,0.932613229,0.927633767,0.958357975,0.911339338,0.904551549,0.921748565
118678,0.975862303,0.945520838,0.92229935,0.927680352,0.950176573,0.908570294
118681,1.00076456,0.937197771,0.920402347,0.980766544,0.987412926,0.90750932
118684,0.914461942,1.000956954,1.014584867,0.944939035,0.889410303,1.032418753
118687,0.963348331,0.974812662,0.976908733,0.947473442,0.988479358,0.929004509
118690,0.881039753,0.884414511,0.936373375,0.932349168,0.859489032,0.928527425
118693,0.958556054,0.91446786,0.953982193,0.894583911,0.92965636,0.965191954
118696,0.899051733,0.95037501,0.879805372,0.976644849,0.907182492,0.895916142
118699,0.926652044,0.882888753,1.007745862,0.930933421,0.957149978,0.980274621
118702,0.899878305,0.933565116,0.915321655,0.982463401,0.997922672,0.894691753
118705,0.933992169,0.87851195,0.892376333,0.881175241,0.887299765,0.878413628
118708,0.879304061,0.889665224,0.983455128,0.955134363,0.95323488,0.933352202
118711,0.862230551,0.864226356,0.948063,0.947261573,0.938975114,0.907589848
118714,0.859093706,0.983037615,0.958693582,0.859167159,0.88301614,0.887750795
118717,0.876630672,0.919990262,0.936313169,0.898951265,0.981969512,0.949834183
118720,0.955080365,0.973947896,0.902662765,0.891043522,0.940957531,0.88939605
118723,0.963193347,0.889078395,0.920995712,0.922604267,1.000962894,0.948003324
118726,0.953113556,0.907652425,0.955026597,0.904538237,0.911773524,0.958289967
118729,0.893854554,0.936355929,0.90323043,0.924112512,1.015651421,0.906656039
118732,0.929309815,0.863606093,0.920825705,0.898192697,0.922497166,0.914287788
118735,0.991007411,0.933005369,0.994477837,0.950866151,0.922252342,1.000501547
118738,0.869325395,0.972767581,0.913031533,0.955515013,0.903709356,0.869767516
118741,0.921637591,0.9126822,0.909035732,0.954591245,0.861744049,0.945062696
118744,0.886572272,0.944345896,0.931144482,1.007550187,0.951398566,0.876065481
118747,0.899212041,0.967263606,0.889326978,0.952327776,0.939329252,0.909633584
118750,0.941537737,0.93255783,0.919741621,0.909073548,0.893571417,0.921173555
118753,0.939302641,0.887464233,0.980232496,0.915181676,0.868406135,0.910958822
118756,0.930739722,0.954448901,0.948807678,0.913839337,0.975988128,0.948395051
118759,0.907986265,0.950495226,0.927315259,0.931142446,0.929374304,0.948493641
118762,0.943791866,0.967670758,0.96631203,0.949974475,0.959071871,0.930337063
118765,0.877060226,0.972268093,0.937031708,0.970930687,0.976607573,0.966490596
118768,0.905831848,0.949604989,0.899834451,0.963081602,0.962148129,0.977725539
118771,0.928572746,0.931221882,0.949739555,0.947528467,0.904920378,0.961243514
118774,0.903286653,1.016118634,0.944349278,0.904596053,0.927678471,0.947831866
118777,0.970383296,0.942129197,0.936801109,0.892858018,0.946557544,0.94272763
118780,0.929585644,0.873642781,0.92438285,0.928807508,0.886844417,0.899885454
118783,0.915052119,0.9402681,0.9303749,0.950900359,0.903700761,0.93961247
118786,0.941231266,0.929783674,0.913228177,0.944925412,0.953017672,0.910140696
118789,0.907552501,0.971620264,0.910856385,0.909764167,0.926123014,0.932628562
118792,0.967699933,0.902922418,0.943341392,0.929015903,1.014476076,0.949413371
118795,0.946080726,0.974800834,0.936507147,0.915649414,0.932605961,0.919190774
118798,0.937540738,0.965456195,0.916395181,0.905463014,0.935882259,0.941426318
118801,0.919046439,0.985836601,0.920017573,0.936914524,0.891783729,0.952909605
